ARCHIVO;N;FECHA;HORARIO;ARU;DETECCION;BI
20220130_103000.WAV;3467;20220130;103000;a04;0;1.574
20220130_233000.WAV;3468;20220130;233000;a04;0;1.6997
20220131_003000.WAV;3469;20220131;3000;a04;0;2.0269
20220131_013000.WAV;3470;20220131;13000;a04;0;1.5399
20220131_023000.WAV;3471;20220131;23000;a04;0;1.4873
20220131_033000.WAV;3472;20220131;33000;a04;0;1.4898
20220131_043000.WAV;3473;20220131;43000;a04;0;1.4683
20220131_053000.WAV;3474;20220131;53000;a04;0;1.4605
20220131_063000.WAV;3475;20220131;63000;a04;0;1.4705
20220131_073000.WAV;3476;20220131;73000;a04;0;1.5392
20220131_083000.WAV;3477;20220131;83000;a04;0;1.5569
20220131_093000.WAV;3478;20220131;93000;a04;0;1.6001
20220131_103000.WAV;3479;20220131;103000;a04;0;1.3667
20220131_233000.WAV;3480;20220131;233000;a04;0;1.6981
20220201_003000.WAV;3481;20220201;3000;a04;0;1.659
20220201_013000.WAV;3482;20220201;13000;a04;0;1.6337
20220201_023000.WAV;3483;20220201;23000;a04;0;1.5107
20220201_033000.WAV;3484;20220201;33000;a04;0;1.4716
20220201_043000.WAV;3485;20220201;43000;a04;0;1.5399
20220201_053000.WAV;3486;20220201;53000;a04;0;1.4978
20220201_063000.WAV;3487;20220201;63000;a04;0;1.5788
20220201_073000.WAV;3488;20220201;73000;a04;0;1.5198
20220201_083000.WAV;3489;20220201;83000;a04;0;1.4899
20220201_093000.WAV;3490;20220201;93000;a04;0;1.6013
20220201_103000.WAV;3491;20220201;103000;a04;0;1.2351
20220201_233000.WAV;3492;20220201;233000;a04;0;2.0227
20220202_003000.WAV;3493;20220202;3000;a04;0;2.2251
20220202_013000.WAV;3494;20220202;13000;a04;0;1.4494
20220202_023000.WAV;3495;20220202;23000;a04;0;1.5311
20220202_033000.WAV;3496;20220202;33000;a04;0;1.5094
20220202_043000.WAV;3497;20220202;43000;a04;0;1.481
20220202_053000.WAV;3498;20220202;53000;a04;0;1.5335
20220202_063000.WAV;3499;20220202;63000;a04;0;1.5471
20220202_073000.WAV;3500;20220202;73000;a04;0;1.4599
20220202_083000.WAV;3501;20220202;83000;a04;0;1.5414
20220202_093000.WAV;3502;20220202;93000;a04;0;1.5666
20220202_103000.WAV;3503;20220202;103000;a04;0;1.4356
20220202_233000.WAV;3504;20220202;233000;a04;0;1.9527
20220203_003000.WAV;3505;20220203;3000;a04;0;1.4417
20220203_013000.WAV;3506;20220203;13000;a04;0;1.5206
20220203_023000.WAV;3507;20220203;23000;a04;0;1.4925
20220203_033000.WAV;3508;20220203;33000;a04;0;1.5217
20220203_043000.WAV;3509;20220203;43000;a04;0;1.5411
20220203_053000.WAV;3510;20220203;53000;a04;0;1.4982
20220203_063000.WAV;3511;20220203;63000;a04;0;1.5066
20220203_073000.WAV;3512;20220203;73000;a04;0;1.4935
20220203_083000.WAV;3513;20220203;83000;a04;0;1.4571
20220203_093000.WAV;3514;20220203;93000;a04;0;1.4321
20220203_103000.WAV;3515;20220203;103000;a04;0;1.4058
20220203_233000.WAV;3516;20220203;233000;a04;0;2.0404
20220204_003000.WAV;3517;20220204;3000;a04;0;1.4985
20220204_013000.WAV;3518;20220204;13000;a04;0;1.5045
20220204_023000.WAV;3519;20220204;23000;a04;0;1.4591
20220204_033000.WAV;3520;20220204;33000;a04;0;1.4979
20220204_043000.WAV;3521;20220204;43000;a04;0;1.5284
20220204_053000.WAV;3522;20220204;53000;a04;0;1.4883
20220204_063000.WAV;3523;20220204;63000;a04;0;1.4759
20220204_073000.WAV;3524;20220204;73000;a04;0;1.4682
20220204_083000.WAV;3525;20220204;83000;a04;0;1.594
20220204_093000.WAV;3526;20220204;93000;a04;0;1.6114
20220204_103000.WAV;3527;20220204;103000;a04;0;1.5874
20220204_233000.WAV;3528;20220204;233000;a04;0;2.5274
20220205_003000.WAV;3529;20220205;3000;a04;0;1.5132
20220205_013000.WAV;3530;20220205;13000;a04;0;1.4926
20220205_023000.WAV;3531;20220205;23000;a04;0;1.4876
20220205_033000.WAV;3532;20220205;33000;a04;0;1.5199
20220205_043000.WAV;3533;20220205;43000;a04;0;1.4886
20220205_053000.WAV;3534;20220205;53000;a04;0;1.5432
20220205_063000.WAV;3535;20220205;63000;a04;0;1.5578
20220205_073000.WAV;3536;20220205;73000;a04;0;1.6173
20220205_083000.WAV;3537;20220205;83000;a04;0;1.566
20220205_093000.WAV;3538;20220205;93000;a04;0;1.5193
20220205_103000.WAV;3539;20220205;103000;a04;0;1.5671
20220205_233000.WAV;3540;20220205;233000;a04;0;4.2516
20220206_003000.WAV;3541;20220206;3000;a04;0;1.8368
20220206_013000.WAV;3542;20220206;13000;a04;0;1.5379
20220206_023000.WAV;3543;20220206;23000;a04;0;1.5412
20220206_033000.WAV;3544;20220206;33000;a04;0;1.4959
20220206_043000.WAV;3545;20220206;43000;a04;0;1.522
20220206_053000.WAV;3546;20220206;53000;a04;0;1.5144
20220206_063000.WAV;3547;20220206;63000;a04;0;1.6091
20220206_073000.WAV;3548;20220206;73000;a04;0;1.6719
20220206_083000.WAV;3549;20220206;83000;a04;0;1.578
20220206_093000.WAV;3550;20220206;93000;a04;0;1.5973
20220206_103000.WAV;3551;20220206;103000;a04;0;1.5822
20220206_233000.WAV;3552;20220206;233000;a04;0;1.5037
20220207_003000.WAV;3553;20220207;3000;a04;0;1.5027
20220207_013000.WAV;3554;20220207;13000;a04;0;1.5058
20220207_023000.WAV;3555;20220207;23000;a04;0;1.5401
20220207_033000.WAV;3556;20220207;33000;a04;0;1.5911
20220207_043000.WAV;3557;20220207;43000;a04;0;1.5114
20220207_053000.WAV;3558;20220207;53000;a04;0;1.5107
20220207_063000.WAV;3559;20220207;63000;a04;0;1.4319
20220207_073000.WAV;3560;20220207;73000;a04;0;1.6138
20220207_083000.WAV;3561;20220207;83000;a04;0;1.5263
20220207_093000.WAV;3562;20220207;93000;a04;0;1.5701
20220207_103000.WAV;3563;20220207;103000;a04;0;1.5742
20220207_233000.WAV;3564;20220207;233000;a04;0;2.253
20220208_003000.WAV;3565;20220208;3000;a04;0;1.5149
20220208_013000.WAV;3566;20220208;13000;a04;0;1.6121
20220208_023000.WAV;3567;20220208;23000;a04;0;1.581
20220208_033000.WAV;3568;20220208;33000;a04;0;1.5127
20220208_043000.WAV;3569;20220208;43000;a04;0;1.5107
20220208_053000.WAV;3570;20220208;53000;a04;0;1.5441
20220208_063000.WAV;3571;20220208;63000;a04;0;1.4715
20220208_073000.WAV;3572;20220208;73000;a04;0;1.4976
20220208_083000.WAV;3573;20220208;83000;a04;0;1.5736
20220208_093000.WAV;3574;20220208;93000;a04;0;1.5377
20220208_103000.WAV;3575;20220208;103000;a04;0;1.4524
20220208_233000.WAV;3576;20220208;233000;a04;0;4.3207
20220209_003000.WAV;3577;20220209;3000;a04;0;1.552
20220209_013000.WAV;3578;20220209;13000;a04;0;1.5184
20220209_023000.WAV;3579;20220209;23000;a04;0;1.5362
20220209_033000.WAV;3580;20220209;33000;a04;0;1.535
20220209_043000.WAV;3581;20220209;43000;a04;0;1.5745
20220209_053000.WAV;3582;20220209;53000;a04;0;1.5672
20220209_063000.WAV;3583;20220209;63000;a04;0;1.4501
20220209_073000.WAV;3584;20220209;73000;a04;0;1.5128
20220209_083000.WAV;3585;20220209;83000;a04;0;1.5012
20220209_093000.WAV;3586;20220209;93000;a04;0;1.5273
20220209_103000.WAV;3587;20220209;103000;a04;0;1.4261
20220209_233000.WAV;3588;20220209;233000;a04;0;1.6273
20220210_003000.WAV;3589;20220210;3000;a04;0;1.5304
20220210_013000.WAV;3590;20220210;13000;a04;0;1.5283
20220210_023000.WAV;3591;20220210;23000;a04;0;1.5774
20220210_033000.WAV;3592;20220210;33000;a04;0;1.5405
20220210_043000.WAV;3593;20220210;43000;a04;0;1.5249
20220210_053000.WAV;3594;20220210;53000;a04;0;1.6771
20220210_063000.WAV;3595;20220210;63000;a04;0;1.6149
20220210_073000.WAV;3596;20220210;73000;a04;0;1.6013
20220210_083000.WAV;3597;20220210;83000;a04;0;1.5974
20220210_093000.WAV;3598;20220210;93000;a04;0;1.5493
20220210_103000.WAV;3599;20220210;103000;a04;0;1.5462
20220210_233000.WAV;3600;20220210;233000;a04;0;1.9851
20220211_003000.WAV;3601;20220211;3000;a04;0;1.6138
20220211_013000.WAV;3602;20220211;13000;a04;0;1.5962
20220211_023000.WAV;3603;20220211;23000;a04;0;1.5606
20220211_033000.WAV;3604;20220211;33000;a04;0;1.5284
20220211_043000.WAV;3605;20220211;43000;a04;0;1.5705
20220211_053000.WAV;3606;20220211;53000;a04;0;1.5671
20220211_063000.WAV;3607;20220211;63000;a04;0;1.638
20220211_073000.WAV;3608;20220211;73000;a04;0;1.585
20220211_083000.WAV;3609;20220211;83000;a04;0;1.5523
20220211_093000.WAV;3610;20220211;93000;a04;0;1.5418
20220211_103000.WAV;3611;20220211;103000;a04;0;1.585
20220211_233000.WAV;3612;20220211;233000;a04;0;1.5275
20220212_003000.WAV;3613;20220212;3000;a04;0;1.6511
20220212_013000.WAV;3614;20220212;13000;a04;0;1.6737
20220212_023000.WAV;3615;20220212;23000;a04;0;1.5171
20220212_033000.WAV;3616;20220212;33000;a04;0;1.5602
20220212_043000.WAV;3617;20220212;43000;a04;0;1.6146
20220212_053000.WAV;3618;20220212;53000;a04;0;1.6856
20220212_063000.WAV;3619;20220212;63000;a04;0;1.6484
20220212_073000.WAV;3620;20220212;73000;a04;0;1.5723
20220212_083000.WAV;3621;20220212;83000;a04;0;1.742
20220212_093000.WAV;3622;20220212;93000;a04;0;1.6778
20220212_103000.WAV;3623;20220212;103000;a04;0;1.6431
20220212_233000.WAV;3624;20220212;233000;a04;0;1.712
20220213_003000.WAV;3625;20220213;3000;a04;0;1.5718
20220213_013000.WAV;3626;20220213;13000;a04;0;1.5178
20220213_023000.WAV;3627;20220213;23000;a04;0;1.5941
20220213_033000.WAV;3628;20220213;33000;a04;0;1.5312
20220213_043000.WAV;3629;20220213;43000;a04;0;1.6345
20220213_053000.WAV;3630;20220213;53000;a04;0;1.6008
20220213_063000.WAV;3631;20220213;63000;a04;0;1.6084
20220213_073000.WAV;3632;20220213;73000;a04;0;1.613
20220213_083000.WAV;3633;20220213;83000;a04;0;1.7239
20220213_093000.WAV;3634;20220213;93000;a04;0;1.647
20220213_103000.WAV;3635;20220213;103000;a04;0;1.6128
20220213_233000.WAV;3636;20220213;233000;a04;0;1.7333
20220214_003000.WAV;3637;20220214;3000;a04;0;1.4607
20220214_013000.WAV;3638;20220214;13000;a04;0;1.6103
20220214_023000.WAV;3639;20220214;23000;a04;0;1.5796
20220214_033000.WAV;3640;20220214;33000;a04;0;1.6065
20220214_043000.WAV;3641;20220214;43000;a04;0;1.5858
20220214_053000.WAV;3642;20220214;53000;a04;0;1.615
20220214_063000.WAV;3643;20220214;63000;a04;0;1.396
20220214_073000.WAV;3644;20220214;73000;a04;0;1.5973
20220214_083000.WAV;3645;20220214;83000;a04;0;1.5726
20220214_093000.WAV;3646;20220214;93000;a04;0;1.5682
20220214_103000.WAV;3647;20220214;103000;a04;0;1.5664
20220214_233000.WAV;3648;20220214;233000;a04;0;1.4378
20220215_003000.WAV;3649;20220215;3000;a04;0;1.6734
20220215_013000.WAV;3650;20220215;13000;a04;0;1.5318
20220215_023000.WAV;3651;20220215;23000;a04;0;1.6158
20220215_033000.WAV;3652;20220215;33000;a04;0;1.3478
20220215_043000.WAV;3653;20220215;43000;a04;0;1.3616
20220215_053000.WAV;3654;20220215;53000;a04;0;1.5974
20220215_063000.WAV;3655;20220215;63000;a04;0;1.6004
20220215_073000.WAV;3656;20220215;73000;a04;0;1.6132
20220215_083000.WAV;3657;20220215;83000;a04;0;1.5333
20220215_093000.WAV;3658;20220215;93000;a04;0;1.5892
20220215_103000.WAV;3659;20220215;103000;a04;0;1.6724
20220215_233000.WAV;3660;20220215;233000;a04;0;2.0323
20220216_003000.WAV;3661;20220216;3000;a04;0;1.5524
20220216_013000.WAV;3662;20220216;13000;a04;0;1.5323
20220216_023000.WAV;3663;20220216;23000;a04;0;1.3819
20220216_033000.WAV;3664;20220216;33000;a04;0;1.5965
20220216_043000.WAV;3665;20220216;43000;a04;0;1.5409
20220216_053000.WAV;3666;20220216;53000;a04;0;1.5968
20220216_063000.WAV;3667;20220216;63000;a04;0;1.5749
20220216_073000.WAV;3668;20220216;73000;a04;0;1.5893
20220216_083000.WAV;3669;20220216;83000;a04;0;1.5853
20220216_093000.WAV;3670;20220216;93000;a04;0;1.5576
20220216_103000.WAV;3671;20220216;103000;a04;0;1.7048
20220216_233000.WAV;3672;20220216;233000;a04;0;1.8313
20220217_003000.WAV;3673;20220217;3000;a04;0;1.6236
20220217_013000.WAV;3674;20220217;13000;a04;0;1.9929
20220217_023000.WAV;3675;20220217;23000;a04;0;2.2156
20220217_033000.WAV;3676;20220217;33000;a04;0;1.3753
20220217_043000.WAV;3677;20220217;43000;a04;0;1.5834
20220217_053000.WAV;3678;20220217;53000;a04;0;1.409
20220217_063000.WAV;3679;20220217;63000;a04;0;1.5897
20220217_073000.WAV;3680;20220217;73000;a04;0;1.4084
20220217_083000.WAV;3681;20220217;83000;a04;0;1.5858
20220217_093000.WAV;3682;20220217;93000;a04;0;1.5815
20220217_103000.WAV;3683;20220217;103000;a04;0;1.5995
20220217_233000.WAV;3684;20220217;233000;a04;0;1.6632
20220218_003000.WAV;3685;20220218;3000;a04;0;1.8376
20220218_013000.WAV;3686;20220218;13000;a04;0;1.4519
20220218_023000.WAV;3687;20220218;23000;a04;0;1.597
20220218_033000.WAV;3688;20220218;33000;a04;0;1.3344
20220218_043000.WAV;3689;20220218;43000;a04;0;1.6625
20220218_053000.WAV;3690;20220218;53000;a04;0;1.6084
20220218_063000.WAV;3691;20220218;63000;a04;0;1.5987
20220218_073000.WAV;3692;20220218;73000;a04;0;1.6161
20220218_083000.WAV;3693;20220218;83000;a04;0;1.5369
20220218_093000.WAV;3694;20220218;93000;a04;0;1.615
20220218_103000.WAV;3695;20220218;103000;a04;0;1.6277
20220218_233000.WAV;3696;20220218;233000;a04;0;1.4584
20220219_003000.WAV;3697;20220219;3000;a04;0;1.7489
20220219_013000.WAV;3698;20220219;13000;a04;0;2.0013
20220219_023000.WAV;3699;20220219;23000;a04;0;1.7044
20220219_033000.WAV;3700;20220219;33000;a04;0;1.7713
20220219_043000.WAV;3701;20220219;43000;a04;0;1.6966
20220219_053000.WAV;3702;20220219;53000;a04;0;1.6479
20220219_063000.WAV;3703;20220219;63000;a04;0;1.6599
20220219_073000.WAV;3704;20220219;73000;a04;0;1.6535
20220219_083000.WAV;3705;20220219;83000;a04;0;1.6935
20220219_093000.WAV;3706;20220219;93000;a04;0;1.6046
20220219_103000.WAV;3707;20220219;103000;a04;0;1.7364
20220219_233000.WAV;3708;20220219;233000;a04;0;1.7094
20220220_003000.WAV;3709;20220220;3000;a04;0;1.889
20220220_013000.WAV;3710;20220220;13000;a04;0;2.3287
20220220_023000.WAV;3711;20220220;23000;a04;0;2.2571
20220220_033000.WAV;3712;20220220;33000;a04;0;1.6943
20220220_043000.WAV;3713;20220220;43000;a04;0;1.7018
20220220_053000.WAV;3714;20220220;53000;a04;0;1.7215
20220220_063000.WAV;3715;20220220;63000;a04;0;1.5846
20220220_073000.WAV;3716;20220220;73000;a04;0;1.7368
20220220_083000.WAV;3717;20220220;83000;a04;0;1.6838
20220220_093000.WAV;3718;20220220;93000;a04;0;1.6811
20220220_103000.WAV;3719;20220220;103000;a04;0;1.726
20220220_233000.WAV;3720;20220220;233000;a04;0;1.3312
20220221_003000.WAV;3721;20220221;3000;a04;0;2.3034
20220221_013000.WAV;3722;20220221;13000;a04;0;1.7049
20220221_023000.WAV;3723;20220221;23000;a04;0;2.448
20220221_033000.WAV;3724;20220221;33000;a04;0;1.9246
20220221_043000.WAV;3725;20220221;43000;a04;0;1.6762
20220221_053000.WAV;3726;20220221;53000;a04;0;1.6871
20220221_063000.WAV;3727;20220221;63000;a04;0;1.7026
20220221_073000.WAV;3728;20220221;73000;a04;0;1.7292
20220221_083000.WAV;3729;20220221;83000;a04;0;1.7144
20220221_093000.WAV;3730;20220221;93000;a04;0;1.7237
20220221_103000.WAV;3731;20220221;103000;a04;0;1.6685
20220221_233000.WAV;3732;20220221;233000;a04;0;1.444
20220222_003000.WAV;3733;20220222;3000;a04;0;2.1736
20220222_013000.WAV;3734;20220222;13000;a04;0;1.7725
20220222_023000.WAV;3735;20220222;23000;a04;0;1.693
20220222_033000.WAV;3736;20220222;33000;a04;0;1.7294
20220222_043000.WAV;3737;20220222;43000;a04;0;1.6833
20220222_053000.WAV;3738;20220222;53000;a04;0;1.7143
20220222_063000.WAV;3739;20220222;63000;a04;0;1.7579
20220222_073000.WAV;3740;20220222;73000;a04;0;2.6615
20220222_083000.WAV;3741;20220222;83000;a04;0;2.3017
20220222_093000.WAV;3742;20220222;93000;a04;0;2.4962
20220222_103000.WAV;3743;20220222;103000;a04;0;2.3448
20220222_233000.WAV;3744;20220222;233000;a04;0;1.7346
20220223_003000.WAV;3745;20220223;3000;a04;0;1.9713
20220223_013000.WAV;3746;20220223;13000;a04;0;1.6107
20220223_023000.WAV;3747;20220223;23000;a04;0;1.7557
20220223_033000.WAV;3748;20220223;33000;a04;0;2.0767
20220223_043000.WAV;3749;20220223;43000;a04;0;2.3862
20220223_053000.WAV;3750;20220223;53000;a04;0;2.1218
20220223_063000.WAV;3751;20220223;63000;a04;0;2.4205
20220223_073000.WAV;3752;20220223;73000;a04;0;1.7371
20220223_083000.WAV;3753;20220223;83000;a04;0;1.7153
20220223_093000.WAV;3754;20220223;93000;a04;0;1.7249
20220223_103000.WAV;3755;20220223;103000;a04;0;2.0355
20220223_233000.WAV;3756;20220223;233000;a04;0;1.5593
20220224_003000.WAV;3757;20220224;3000;a04;0;1.6616
20220224_013000.WAV;3758;20220224;13000;a04;0;1.4649
20220224_023000.WAV;3759;20220224;23000;a04;0;1.3327
20220224_033000.WAV;3760;20220224;33000;a04;0;1.7024
20220224_043000.WAV;3761;20220224;43000;a04;0;1.5844
20220224_053000.WAV;3762;20220224;53000;a04;0;1.6722
20220224_063000.WAV;3763;20220224;63000;a04;0;1.6504
20220224_073000.WAV;3764;20220224;73000;a04;0;1.6656
20220224_083000.WAV;3765;20220224;83000;a04;0;1.6641
20220224_093000.WAV;3766;20220224;93000;a04;0;1.775
20220224_103000.WAV;3767;20220224;103000;a04;0;1.6959
20220224_233000.WAV;3768;20220224;233000;a04;0;1.5016
20220225_003000.WAV;3769;20220225;3000;a04;0;1.6584
20220225_013000.WAV;3770;20220225;13000;a04;0;1.6525
20220225_023000.WAV;3771;20220225;23000;a04;0;1.9686
20220225_033000.WAV;3772;20220225;33000;a04;0;2.6455
20220225_043000.WAV;3773;20220225;43000;a04;0;2.616
20220225_053000.WAV;3774;20220225;53000;a04;0;1.6852
20220225_063000.WAV;3775;20220225;63000;a04;0;1.9464
20220225_073000.WAV;3776;20220225;73000;a04;0;1.6125
20220225_083000.WAV;3777;20220225;83000;a04;0;1.5832
20220225_093000.WAV;3778;20220225;93000;a04;0;1.633
20220225_103000.WAV;3779;20220225;103000;a04;0;1.6432
20220225_233000.WAV;3780;20220225;233000;a04;0;1.3394
20220226_003000.WAV;3781;20220226;3000;a04;0;2.4405
20220226_013000.WAV;3782;20220226;13000;a04;0;2.5844
20220226_023000.WAV;3783;20220226;23000;a04;0;1.9988
20220226_033000.WAV;3784;20220226;33000;a04;0;1.7222
20220226_043000.WAV;3785;20220226;43000;a04;0;1.7164
20220226_053000.WAV;3786;20220226;53000;a04;0;1.7385
20220226_063000.WAV;3787;20220226;63000;a04;0;2.366
20220226_073000.WAV;3788;20220226;73000;a04;0;2.4078
20220226_083000.WAV;3789;20220226;83000;a04;0;2.2794
20220226_093000.WAV;3790;20220226;93000;a04;0;1.6695
20220226_103000.WAV;3791;20220226;103000;a04;0;1.6878
20220226_233000.WAV;3792;20220226;233000;a04;0;2.0363
20220227_003000.WAV;3793;20220227;3000;a04;0;2.1527
20220227_013000.WAV;3794;20220227;13000;a04;0;1.9563
20220227_023000.WAV;3795;20220227;23000;a04;0;2.2707
20220227_033000.WAV;3796;20220227;33000;a04;0;2.4796
20220227_043000.WAV;3797;20220227;43000;a04;0;2.3407
20220227_053000.WAV;3798;20220227;53000;a04;0;2.0763
20220227_063000.WAV;3799;20220227;63000;a04;0;2.4869
20220227_073000.WAV;3800;20220227;73000;a04;0;2.5767
20220227_083000.WAV;3801;20220227;83000;a04;0;2.451
20220227_093000.WAV;3802;20220227;93000;a04;0;2.5888
20220227_103000.WAV;3803;20220227;103000;a04;0;2.4731
20220227_233000.WAV;3804;20220227;233000;a04;0;2.4618
20220228_003000.WAV;3805;20220228;3000;a04;0;1.4519
20220228_013000.WAV;3806;20220228;13000;a04;0;2.1736
20220228_023000.WAV;3807;20220228;23000;a04;0;1.703
20220228_033000.WAV;3808;20220228;33000;a04;0;1.2662
20220228_043000.WAV;3809;20220228;43000;a04;0;2.7181
20220228_053000.WAV;3810;20220228;53000;a04;0;2.5183
20220228_063000.WAV;3811;20220228;63000;a04;0;1.6285
20220228_073000.WAV;3812;20220228;73000;a04;0;1.6227
20220228_083000.WAV;3813;20220228;83000;a04;0;2.3465
20220228_093000.WAV;3814;20220228;93000;a04;0;2.1608
20220228_103000.WAV;3815;20220228;103000;a04;0;2.5956
20220228_233000.WAV;3816;20220228;233000;a04;0;2.3166
20220301_003000.WAV;3817;20220301;3000;a04;0;1.6027
20220301_013000.WAV;3818;20220301;13000;a04;0;1.7178
20220301_023000.WAV;3819;20220301;23000;a04;0;1.6731
20220301_033000.WAV;3820;20220301;33000;a04;0;1.8177
20220301_043000.WAV;3821;20220301;43000;a04;0;2.634
20220301_053000.WAV;3822;20220301;53000;a04;0;1.6913
20220301_063000.WAV;3823;20220301;63000;a04;0;1.6788
20220301_073000.WAV;3824;20220301;73000;a04;0;1.6779
20220301_083000.WAV;3825;20220301;83000;a04;0;1.6526
20220301_093000.WAV;3826;20220301;93000;a04;0;1.6918
20220301_103000.WAV;3827;20220301;103000;a04;0;1.7247
20220301_233000.WAV;3828;20220301;233000;a04;0;2.3524
20220302_003000.WAV;3829;20220302;3000;a04;0;1.9037
20220302_013000.WAV;3830;20220302;13000;a04;0;2.4833
20220302_023000.WAV;3831;20220302;23000;a04;0;1.6815
20220302_033000.WAV;3832;20220302;33000;a04;0;1.6909
20220302_043000.WAV;3833;20220302;43000;a04;0;1.7081
20220302_053000.WAV;3834;20220302;53000;a04;0;1.7019
20220302_063000.WAV;3835;20220302;63000;a04;0;1.7185
20220302_073000.WAV;3836;20220302;73000;a04;0;1.767
20220302_083000.WAV;3837;20220302;83000;a04;0;1.6851
20220302_093000.WAV;3838;20220302;93000;a04;0;1.7557
20220302_103000.WAV;3839;20220302;103000;a04;0;1.6789
20220302_233000.WAV;3840;20220302;233000;a04;0;1.0531
20220303_003000.WAV;3841;20220303;3000;a04;0;1.75
20220303_013000.WAV;3842;20220303;13000;a04;0;2.6085
20220303_023000.WAV;3843;20220303;23000;a04;0;1.7431
20220303_033000.WAV;3844;20220303;33000;a04;0;2.4738
20220303_043000.WAV;3845;20220303;43000;a04;0;1.708
20220303_053000.WAV;3846;20220303;53000;a04;0;1.7325
20220303_063000.WAV;3847;20220303;63000;a04;0;1.7305
20220303_073000.WAV;3848;20220303;73000;a04;0;1.734
20220303_083000.WAV;3849;20220303;83000;a04;0;1.5674
20220303_093000.WAV;3850;20220303;93000;a04;0;1.6944
20220303_103000.WAV;3851;20220303;103000;a04;0;1.6922
20220303_233000.WAV;3852;20220303;233000;a04;0;1.3648
20220304_003000.WAV;3853;20220304;3000;a04;0;1.8314
20220304_013000.WAV;3854;20220304;13000;a04;0;1.4733
20220304_023000.WAV;3855;20220304;23000;a04;0;2.2059
20220304_033000.WAV;3856;20220304;33000;a04;0;1.6939
20220304_043000.WAV;3857;20220304;43000;a04;0;2.1379
20220304_053000.WAV;3858;20220304;53000;a04;0;2.451
20220304_063000.WAV;3859;20220304;63000;a04;0;1.9617
20220304_073000.WAV;3860;20220304;73000;a04;0;1.6668
20220304_083000.WAV;3861;20220304;83000;a04;0;1.6987
20220304_093000.WAV;3862;20220304;93000;a04;0;1.699
20220304_103000.WAV;3863;20220304;103000;a04;0;1.7122
20220304_233000.WAV;3864;20220304;233000;a04;0;1.3268
20220305_003000.WAV;3865;20220305;3000;a04;0;1.5849
20220305_013000.WAV;3866;20220305;13000;a04;0;1.3632
20220305_023000.WAV;3867;20220305;23000;a04;0;1.6137
20220305_033000.WAV;3868;20220305;33000;a04;0;1.5811
20220305_043000.WAV;3869;20220305;43000;a04;0;2.1806
20220305_053000.WAV;3870;20220305;53000;a04;0;2.1578
20220305_063000.WAV;3871;20220305;63000;a04;0;1.8212
20220305_073000.WAV;3872;20220305;73000;a04;0;2.0759
20220305_083000.WAV;3873;20220305;83000;a04;0;2.5178
20220305_093000.WAV;3874;20220305;93000;a04;0;2.3107
20220305_103000.WAV;3875;20220305;103000;a04;0;1.6107
20220305_233000.WAV;3876;20220305;233000;a04;0;1.3761
20220306_003000.WAV;3877;20220306;3000;a04;0;1.9925
20220306_013000.WAV;3878;20220306;13000;a04;0;1.3578
20220306_023000.WAV;3879;20220306;23000;a04;0;1.4556
20220306_033000.WAV;3880;20220306;33000;a04;0;1.4617
20220306_043000.WAV;3881;20220306;43000;a04;0;1.3604
20220306_053000.WAV;3882;20220306;53000;a04;0;2.4734
20220306_063000.WAV;3883;20220306;63000;a04;0;1.9637
20220306_073000.WAV;3884;20220306;73000;a04;0;2.4152
20220306_083000.WAV;3885;20220306;83000;a04;0;2.5872
20220306_093000.WAV;3886;20220306;93000;a04;0;2.4776
20220306_103000.WAV;3887;20220306;103000;a04;0;2.4486
20220306_233000.WAV;3888;20220306;233000;a04;0;1.4612
20220307_003000.WAV;3889;20220307;3000;a04;0;1.6166
20220307_013000.WAV;3890;20220307;13000;a04;0;2.1528
20220307_023000.WAV;3891;20220307;23000;a04;0;2.0899
20220307_033000.WAV;3892;20220307;33000;a04;0;2.4248
20220307_043000.WAV;3893;20220307;43000;a04;0;2.2407
20220307_053000.WAV;3894;20220307;53000;a04;0;2.5507
20220307_063000.WAV;3895;20220307;63000;a04;0;2.0043
20220307_073000.WAV;3896;20220307;73000;a04;0;2.3261
20220307_083000.WAV;3897;20220307;83000;a04;0;2.6053
20220307_093000.WAV;3898;20220307;93000;a04;0;1.9738
20220307_103000.WAV;3899;20220307;103000;a04;0;1.788
20220307_233000.WAV;3900;20220307;233000;a04;0;1.5808
20220308_003000.WAV;3901;20220308;3000;a04;0;1.3737
20220308_013000.WAV;3902;20220308;13000;a04;0;1.3132
20220308_023000.WAV;3903;20220308;23000;a04;0;2.0072
20220308_033000.WAV;3904;20220308;33000;a04;0;1.5367
20220308_043000.WAV;3905;20220308;43000;a04;0;2.0766
20220308_053000.WAV;3906;20220308;53000;a04;0;2.4241
20220308_063000.WAV;3907;20220308;63000;a04;0;2.018
20220308_073000.WAV;3908;20220308;73000;a04;0;1.7076
20220308_083000.WAV;3909;20220308;83000;a04;0;1.586
20220308_093000.WAV;3910;20220308;93000;a04;0;1.6374
20220308_103000.WAV;3911;20220308;103000;a04;0;2.606
20220308_233000.WAV;3912;20220308;233000;a04;0;1.4627
20220309_003000.WAV;3913;20220309;3000;a04;0;1.3843
20220309_013000.WAV;3914;20220309;13000;a04;0;1.5059
20220309_023000.WAV;3915;20220309;23000;a04;0;1.44
20220309_033000.WAV;3916;20220309;33000;a04;0;1.4704
20220309_043000.WAV;3917;20220309;43000;a04;0;1.5044
20220309_053000.WAV;3918;20220309;53000;a04;0;1.3462
